자치구,행정동,당월_매출_금액,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드
성북구,정릉1동,314614624.2592593,248590304.74074075,66024319.51851852,47025772.96296296,55540632.44444445,47378016.85185185,46244199.481481485,52401683.0,46880343.96296296,19143975.55555556,6832059.703703703,51310025.2962963,71845489.07407407,72670276.1111111,94000787.44444443,17955986.62962963,799670.5925925926,12148884.962962965,37000278.81481481,95815001.44444443,67984130.8888889,76704698.51851852,11080620
마포구,염리동,311366601.81578946,237598594.47368425,73768007.34210527,53437290.526315786,48620856.0,43987408.71052632,43044275.55263158,48508763.68421053,47579840.94736842,26188166.39473684,10623482.631578946,29100231.02631579,70084546.5263158,70181640.94736843,97378374.05263156,33998326.631578945,4968922.0,37954698.55263158,38734891.55263158,77891283.0263158,69549177.5263158,56364751.2631579,11140610
마포구,성산1동,310579297.06122446,229026488.1632653,81552808.89795919,44210577.26530612,41338738.6122449,41209246.85714286,45397017.79591837,56870907.63265306,50079622.42857143,31473186.469387755,11855126.346938776,36881489.30612245,84081698.12244898,48556788.06122449,96181838.08163266,33022357.14285714,1029397.7142857144,27758982.163265307,53594522.85714286,71709102.12244898,54606882.571428575,43812240.91836735,11140720
중랑구,묵1동,309124923.525,232437963.175,76686960.35,49541699.55,48115674.325,44044641.475,42579817.55,48156130.275,46844480.15,29842480.2,3007812.425,39572300.475,69378544.85,67555619.9,104247108.55,25363537.325,872050.975,17371036.8,42631938.55,66603737.075,73898397.15,91482466.225,11070640
강서구,방화2동,305622204.9142857,237701880.7142857,67920324.2,41470722.885714285,55147507.42857143,44302854.25714286,45819991.77142857,50960804.37142857,43369035.6,24551288.6,8952567.714285715,32953812.257142857,82985104.74285714,72230446.37142856,77367576.0,31132697.828571428,959652.5714285716,20577708.114285715,47344969.45714286,54356307.8,52735102.74285714,70590293.4,11160710
도봉구,창3동,304844930.04,229610759.12,75234170.92,55304646.08,49445303.5,37620167.16,39095368.64,48145273.74,43626582.72,31607588.2,6337098.4,38940417.98,69502869.38,68238659.28,97173064.28,24652820.72,609879.44,13800244.5,32016935.92,57339985.68,84071724.8,103759001.7,11100610
서대문구,북가좌2동,299962622.147541,227057344.26229507,72905277.8852459,48093123.26229508,47804746.14754099,37348582.295081966,40540183.18032787,53270709.37704918,48126132.57377049,24779145.31147541,9440093.163934426,35357019.03278688,56990414.85245901,68067445.60655738,97552136.21311475,32555513.278688524,832329.9344262296,22101130.655737706,44758004.26229508,91868458.29508196,71711522.70491803,62136701.37704918,11130720
성북구,장위2동,298321853.3235294,227380123.5882353,70941729.73529412,48242201.5882353,49749334.176470585,38166694.294117644,49413095.61764706,41808797.9117647,44687074.85294118,26254654.88235294,2509105.6764705884,23057102.67647059,76968193.23529412,77263836.64705883,103710772.35294116,14812842.73529412,389335.20588235295,11637484.705882354,25953410.088235293,43009233.94117648,72896682.26470588,101859100.14705884,11080770
금천구,시흥4동,297231710.1052632,227927098.07894737,69304612.0263158,50726118.05263158,45854702.0,40615845.05263158,42564472.2631579,48165960.71052632,45109275.60526316,24195336.42105263,9151815.44736842,36555818.68421053,66198457.55263158,72648794.05263157,89407797.07894737,23269027.289473683,742770.947368421,17797622.47368421,40375421.578947365,49989610.55263158,85922609.60526316,95761716.05263156,11180600
성북구,정릉2동,295670081.71428573,226529014.0,69141067.71428572,44305631.0952381,62635023.9047619,39618599.42857143,41298829.76190476,38670929.809523806,46534807.38095238,22606260.33333333,5689904.619047619,28993855.0,78666484.66666667,69676762.76190476,91425919.42857143,21217155.23809524,1288802.2857142857,18254860.95238095,34164708.85714286,62332962.76190476,67258681.38095239,92281223.8095238,11080630
강동구,고덕1동,294813748.59090906,235093282.3181818,59720466.27272727,46370488.68181818,51245600.27272727,45906577.09090909,40406729.68181818,51163886.59090909,38235978.27272727,21484488.0,10241030.363636363,20617725.318181816,54538780.09090909,63238671.36363637,103360573.0909091,42816968.36363637,1345592.1363636365,13120076.136363637,49928316.31818182,110071078.27272728,57299187.04545455,48105055.63636363,11250550
양천구,목2동,293844339.5,221731421.98,72112917.52,44640838.98,45164547.82,40567671.14,42344168.62,49014195.42,49561047.22,22551870.3,8137968.22,27558642.34,60849087.72,55243499.48,108005999.84,34049141.9,704258.06,26017121.3,65657149.1,66880155.32,58866007.0,60807123.36,11150520
종로구,이화동,292064702.4,227708717.4,64355985.0,49863583.35,47213027.65,42336473.45,42908863.25,45386769.7,36710814.7,27645170.3,13553073.25,38207472.95,77579034.85,59120387.05,71516507.15,32088227.15,3579582.05,41491580.6,69821863.75,62944143.75,46617227.45,36813402.05,11010640
노원구,월계1동,290992781.7254902,210683151.21568623,80309630.50980392,40698427.2745098,45203938.823529415,41053183.1372549,40761743.333333336,42965858.64705882,50879295.52941176,29430334.98039216,20462333.31372549,22174209.37254902,63635804.76470588,47653671.549019605,89691203.4509804,47375559.2745098,4143965.411764706,42100278.0,44390761.92156863,53688486.03921568,67986550.96078432,59847346.09803922,11110510
강서구,화곡3동,290137572.1111111,218292789.2962963,71844782.81481482,48693890.25925926,42267954.333333336,40159860.74074074,41084534.55555555,46086549.40740741,47123657.51851852,24721125.29629629,8844091.629629629,29302572.222222224,64482247.96296296,62095213.62962963,93306065.81481482,32107380.85185185,1030880.8888888888,21984965.29629629,47146934.11111111,60332584.62962963,66947939.88888889,75001433.07407407,11160580
강북구,삼각산동,288953978.0,217554140.0,71399838.0,45210250.85,47321983.55,34697930.1,40115734.0,50208241.5,48183408.0,23216430.0,2917035.7,37245242.25,77931946.75,72939012.25,85385511.55,12535229.5,1125848.65,9129364.4,34802732.85,54855425.0,70394622.6,103350071.35,11090730
양천구,신월3동,287685541.2580645,226316625.32258064,61368915.93548387,46040632.96774194,51995174.61290322,38493270.29032258,52360558.38709678,37426989.06451613,38282608.74193549,23086307.19354839,14387988.225806452,36985935.61290322,59110006.67741936,88265065.70967741,66064515.48387097,22872029.54838709,995332.6451612904,12417253.870967742,40810829.70967742,64641939.29032258,79947990.70967741,75784508.16129032,11150590
관악구,행운동,287445337.8,214219895.65,73225442.15,43598388.55,47097510.175,35427376.425,39501725.625,48594894.875,48787699.15,24437743.0,4496002.525,33080846.275,77110988.525,79630174.95,78292555.025,14834770.5,916391.925,20609076.225,35394191.7,44405073.95,59392077.725,113643398.575,11210570
금천구,시흥2동,286746249.3333333,224797778.3333333,61948471.0,41032517.333333336,49494615.333333336,42464790.75,38891570.583333336,52914284.333333336,45414011.66666666,16534459.333333334,2078996.0833333333,34323924.5,93555932.41666669,70687122.25,76001485.5,10098788.583333334,689299.25,12229919.166666666,35889908.166666664,79798177.66666667,79386129.25,72146980.16666667,11180580
동대문구,답십리2동,284638401.5,219088612.0,65549789.5,45988813.14516129,46599957.32258064,38877258.0,39139499.5,48483084.03225806,46013230.88709678,19536558.612903222,4316256.983870967,34661493.27419355,73247205.29032259,60607502.53225806,89927154.87096775,21878788.54838709,700079.3870967742,15670795.64516129,42321698.661290325,63308698.69354839,69806340.27419356,69262547.53225806,11060860
금천구,독산2동,280249264.7755102,205447422.2244898,74801842.55102041,38713363.75510204,44216229.591836736,41247073.75510204,34573387.530612245,46697367.591836736,48633260.87755102,26168581.673469387,7042503.755102041,30895033.34693877,66564571.36734694,66637376.79591837,87663976.20408164,21445803.30612245,583276.4489795918,12719022.63265306,32508509.469387755,46261853.18367347,82136235.6122449,98459267.53061225,11180530
성동구,금호1가동,274854955.0,217147703.54545453,57707251.45454545,45119558.90909091,46449668.09090909,39932193.18181818,32295785.727272727,53350497.63636363,25300765.818181816,32406485.63636364,3529280.5454545454,18335980.818181816,40081099.36363637,76907505.54545455,113310089.36363636,22690999.363636363,188320.9090909091,8108307.272727272,37963864.0,151662046.0909091,41037791.0,19455898.818181816,11040590
은평구,수색동,272079122.6666667,227213734.3333333,44865388.333333336,41482114.66666666,67340789.66666667,33547830.0,44226981.66666666,40616018.333333336,39472903.333333336,5392485.0,5311321.333333333,1532378.3333333333,33275405.666666668,39171516.66666666,146696372.66666666,46092128.0,320928.3333333333,4590761.333333333,24347776.0,32933008.33333333,118953210.0,53916864.333333336,11120680
광진구,자양4동,272056344.28571427,185866878.2857143,86189466.0,37346837.79365079,36317390.12698413,32516599.47619048,36628758.34920635,43057292.53968254,52115204.93650793,34074261.06349207,15783250.349206349,23620128.33333333,42981295.52380952,48029113.42857143,94730958.50793652,46911598.14285714,1939850.0952380951,44351433.12698413,49501155.52380952,43247468.84126984,55041220.50793651,56225949.41269841,11050670
양천구,신월4동,271617317.4,202013023.7555556,69604293.64444445,39309691.28888889,42331517.35555556,35132493.64444444,40767864.777777776,44471456.68888889,39284202.0,30320091.644444443,15867348.733333332,25146164.577777777,59883252.0,52997155.55555555,83098613.66666667,34624782.86666667,1392709.7777777778,17260262.111111112,38074249.06666667,70060787.91111112,68925155.37777779,70064400.24444444,11150600
관악구,은천동,271538985.9375,177090722.5,94448263.4375,29632953.0,37891946.125,34040160.375,34456942.375,41068720.625,56623169.4375,37825094.0,12803552.1875,12401676.125,50125395.875,48961959.25,109388247.75,37858154.75,845590.375,23070316.0625,45972210.25,53434626.6875,64306106.9375,74359374.875,11210780
금천구,시흥3동,270265746.8620689,209281476.6551724,60984270.20689655,45081667.27586207,46288774.27586207,35969777.448275864,37286409.27586207,44654848.37931035,40111752.655172415,20872517.55172414,5216400.620689655,28126914.06896552,61121212.1724138,63945771.44827586,91377349.86206897,20478098.689655174,937833.2068965518,10586050.068965515,29330972.137931038,43296130.31034483,72046736.5862069,92796587.96551724,11180590
강서구,가양3동,261983517.7142857,214214765.2857143,47768752.42857143,54283203.85714286,37177021.85714286,35660858.14285714,35706892.85714286,51386788.571428575,36266869.28571428,11501883.142857144,0.0,50312948.85714286,75654457.28571428,82244114.85714285,50521811.85714286,3250184.8571428573,1755493.7142857143,12104348.42857143,42705978.71428572,53497157.0,49481259.42857143,87017651.71428572,11160660
강남구,개포4동,260684256.4878049,214832130.0,45852126.48780488,43462212.048780486,36604705.75609756,52403175.12195122,41376788.46341463,40985248.6097561,28959437.24390244,16892689.243902437,6377058.463414635,22067641.17073171,63058367.95121952,63921749.46341463,78400026.85365854,26859412.58536585,712444.7073170731,7475817.414634147,53627013.0,64452463.34146342,54529589.09756097,42081508.512195125,11230710
강북구,번1동,257910584.04347825,213587781.7173913,44322802.32608695,42846825.82608695,51409157.217391305,45752920.58695652,40311485.19565217,33267392.891304348,28805194.0,15517608.326086955,7455094.847826087,27707515.5,65202764.65217392,52916609.5,79569292.52173913,25059307.02173913,411782.5,26251209.304347824,33946487.58695652,52265532.47826087,46646606.02173913,47897538.43478261,11090600
양천구,목4동,257012491.67213115,191036181.8196721,65976309.85245901,33795315.40983607,39978390.40983607,34692388.0,38112347.75409836,44457740.24590164,40422335.50819672,25553974.34426229,4873498.983606557,21453987.54098361,58040465.96721312,77241334.5409836,81184770.24590164,14218434.393442623,1001788.049180328,9893233.44262295,31485974.93442623,73770252.1147541,74714645.91803278,60290453.72131147,11150540
구로구,가리봉동,256782959.852459,185375941.52459016,71407018.32786885,38780029.57377049,39215297.836065575,34943017.80327869,38206208.7704918,34231387.54098361,38302955.45901639,33104062.86885246,11780477.31147541,35027522.62295082,41267997.21311475,53302883.016393445,83600093.31147541,31803986.37704918,544848.737704918,16612497.262295082,45080110.57377049,52201267.75409836,56559865.91803279,58908267.67213115,11170700
양천구,신월2동,254610228.44827583,195193575.2413793,59416653.20689655,40122434.72413793,41325408.862068966,30174780.86206897,38239627.551724136,45331323.24137931,42637550.93103448,16779102.275862068,806111.0344827586,41165733.4137931,64255605.68965517,75599234.65517241,63957164.72413793,8826378.931034483,280288.4482758621,6645770.724137931,31055658.689655174,63317882.82758621,58329053.0,92431502.89655171,11150580
양천구,신월7동,251955516.1707317,187012969.90243903,64942546.26829268,36141599.09756097,42431748.02439024,32180726.04878049,36864462.41463415,39394434.31707317,42132922.512195125,22809623.756097563,9605188.87804878,30583513.536585364,60386513.34146342,61872333.853658535,69799123.0,19708843.56097561,629837.3902439025,13869486.804878049,39363479.0,49394089.19512195,59303411.48780488,85625828.6097561,11150630
양천구,신정3동,251786723.2142857,185542409.7857143,66244313.42857143,46932581.42857143,38142052.42857143,30252889.714285716,33365692.0,36849194.21428572,40234416.42857143,26009897.0,2644022.5,24158591.214285716,41995422.571428575,72395737.5,92522637.64285716,18070311.785714287,389568.8571428572,5855225.0,27754265.35714286,106536324.85714284,63878989.5,43213078.64285714,11150660
강북구,송천동,249410692.71929824,189614304.71929824,59796388.0,37457921.438596494,42749408.87719298,35908206.85964912,34254997.14035088,39243770.403508775,39448619.89473684,20347768.10526316,3435291.7192982454,26249279.87719298,63787246.49122808,69881932.42105263,70727998.70175439,15328943.50877193,676043.7368421053,13026786.94736842,30023408.57894737,41805554.9122807,66470116.85964912,79330265.22807017,11090720
구로구,수궁동,247743132.59375,189740661.25,58002471.34375,37595569.5625,42608707.65625,34731681.375,34422635.53125,40382067.125,37339628.84375,20662842.5,5491105.71875,24886593.34375,52389048.625,50844238.6875,86223993.34375,27908152.875,1513453.28125,16777869.125,32245602.59375,50284287.375,61283385.53125,61384465.4375,11170690
영등포구,신길5동,246278087.69230768,193072289.57692307,53205798.115384616,23359927.269230768,33829638.692307696,28300448.115384616,79517602.15384616,28064673.346153848,40735257.307692304,12470540.807692308,3186735.423076923,24588573.5,50403775.84615385,103848311.3846154,50454338.0,13796353.538461538,495591.0,8421549.961538462,35637590.461538464,67021970.65384615,42301717.84615385,37275630.42307692,11190670
강서구,화곡2동,244833858.7,205130513.825,39703344.875,34475470.325,43701297.025,42242033.15,47828436.775,36883276.55,27521363.55,12181981.325,4443079.325,36691905.075,57609414.55,74800409.65,55438389.6,15850660.5,388756.4,12235185.8,30428805.625,57816497.75,44594315.825,53790837.35,11160570
동작구,상도4동,244046642.75,179569360.53125,64477282.21875,32539668.40625,42379319.21875,33043669.375,33239898.90625,38366804.625,38337489.75,26139792.46875,3737689.25,20250772.75,51891353.0625,51145127.78125,94342601.5,22679098.40625,821204.9375,14117424.03125,39464301.46875,66312551.84375,54018604.28125,58918173.125,11200560
광진구,중곡3동,243323246.8478261,187725955.6521739,55597291.19565217,33499797.47826087,35933371.5,40038611.15217392,41251936.0,37002239.52173913,36205331.26086956,19391959.93478261,10049833.195652174,33793736.56521739,69501999.95652173,49963850.347826086,61954259.80434783,18059566.97826087,1011174.0869565216,19876472.717391305,43032162.347826086,43113676.91304348,63572256.54347826,61410491.80434783,11050570
관악구,보라매동,239581505.61818185,186055588.38181815,53525917.236363634,40826565.52727272,43596312.32727273,33723714.27272727,30820425.545454547,37088570.70909091,34607863.49090909,18918053.745454542,7948248.927272728,24220532.2,52943787.09090909,51592935.25454546,75570891.05454545,27305111.09090909,1033892.0363636364,24198172.4,47290084.29090909,45478820.98181818,55307388.69090909,56676397.56363636,11210520
동대문구,전농2동,239401650.5,191229987.2142857,48171663.28571428,37082640.64285714,52175510.5,31404891.42857143,33853545.64285714,36713399.0,36277927.78571428,11893735.5,2094234.4285714289,26940189.14285714,72405805.78571428,51482412.071428575,79063527.64285715,7415481.428571428,835251.5714285715,9956723.142857144,17961853.92857143,49832482.71428572,53348997.0,90966962.07142857,11060840
중랑구,면목4동,236474657.6153846,174085868.53846154,62388789.07692308,32208930.230769232,31628405.230769232,38768750.92307692,34699150.538461536,36780631.615384616,39883140.07692308,22505649.0,13829402.692307692,27735333.846153848,44324774.0,51960249.692307696,69512454.38461539,29112443.0,482669.4615384616,12009682.76923077,32018692.923076924,59773349.615384616,66196957.15384615,39725709.615384616,11070540
강동구,둔촌2동,230469778.11764705,174985099.01960784,55484679.09803922,34761126.23529412,35928865.431372546,34721146.549019605,33823391.803921565,35750569.0,33109601.43137255,22375077.666666668,5956060.882352941,25181646.352941178,66436638.4509804,50958110.15686274,64324804.31372549,17612517.960784312,346805.60784313723,11716283.274509804,32460828.82352941,44106779.333333336,52037110.96078432,73048037.47058824,11250710
관악구,미성동,230279745.21917808,180218145.94520548,50061599.2739726,41575183.64383562,36926286.23287671,31330086.684931505,33352768.1369863,37033821.24657534,31068425.20547945,18993174.06849315,4662877.643835616,23200308.01369863,50288860.34246575,66874576.06849315,67591293.02739726,17661830.12328767,811993.4657534247,14300245.02739726,27101934.0,42744196.69863014,59170235.35616438,72599174.1780822,11210830
용산구,서빙고동,227643754.4,182656918.8,44986835.6,33012955.8,44979202.66666666,32019549.33333333,35884358.2,36760852.8,31898177.8,13088657.8,3774505.8,24439928.33333333,60389961.93333333,58287348.46666667,68980921.26666667,11771088.6,1418986.2666666666,10392644.466666669,32824198.0,44347159.13333333,48195264.46666667,55512296.6,11030690
성동구,금호2?3가동,225599201.0,165864309.8043478,59734891.19565217,36391805.54347826,35002182.97826087,28036071.891304348,31201216.41304348,35233032.97826087,37569106.13043478,22165785.06521739,5484999.260869565,14610154.043478262,56024890.89130435,52320811.97826087,77719573.6521739,19438771.173913043,783512.1086956522,10564645.695652174,32426908.47826087,41929284.36956522,49045051.43478261,74721046.26086956,11040720
중랑구,망우3동,223390545.5,168199986.5,55190559.0,24895645.666666668,32960474.0,50048133.083333336,26234877.916666668,34060855.833333336,32706905.83333333,22483653.166666668,9852097.416666666,17300916.666666668,51649233.833333336,36556284.25,73206141.91666667,34825871.416666664,350932.8333333333,9137121.416666666,30900942.75,45502370.25,69850245.5,60813031.75,11070680
강북구,수유2동,223198698.6346154,163671881.28846154,59526817.34615385,28044099.923076924,37794772.038461536,29247461.903846152,33939302.942307696,34646244.48076923,33699992.692307696,25826824.653846152,9017855.73076923,31135658.28846154,46103598.15384615,39724966.73076923,72046255.76923077,25170363.96153846,667108.0384615385,12024286.442307692,30289668.115384616,39496737.82692308,59359949.84615385,61507442.32692308,11090640
은평구,신사1동,221771241.9333333,164444560.96666667,57326680.96666667,29818551.666666668,32125099.33333333,32586540.4,30385416.7,39528952.86666667,34055743.86666667,23270937.1,7710180.733333333,14996365.166666666,42565033.63333333,55972720.53333333,75007333.63333334,25519608.23333333,842239.4333333333,17061795.0,35460644.96666667,55675225.3,46219822.7,50511017.96666667,11120650
마포구,신수동,221221405.54545453,169829692.96969697,51391712.57575758,34001739.96969697,34016398.51515152,30683692.727272727,34726627.63636363,36401234.121212125,31858402.12121212,19533310.454545453,7060280.424242424,31822607.96969697,68575856.21212122,44735248.06060606,52353808.96969697,16673603.909090908,2670652.363636364,31164252.303030305,37945043.63636363,47033420.57575758,47861996.90909091,39226302.90909091,11140630
영등포구,신길7동,219335679.69230768,164560918.23076922,54774761.461538464,38747773.92307692,33532831.384615384,28503299.53846154,31325752.846153848,32451260.53846154,33941499.692307696,20833261.769230768,4570397.538461538,26176518.46153846,49088371.538461536,41063238.76923077,78200193.38461539,20236960.0,746705.0,13207484.076923076,41358007.23076923,57764399.38461538,52389686.38461538,45313612.615384616,11190690
관악구,삼성동,219258050.6111111,161892712.8888889,57365337.722222224,31008304.388888888,36243784.277777776,31258665.722222224,30178514.444444444,33203444.05555556,42342462.44444445,15022875.277777778,1602864.8333333333,16625072.444444444,46766411.222222224,74949813.33333333,71952889.83333333,7360998.944444444,154283.11111111112,6916944.555555556,17799236.444444444,45272018.277777776,55567303.333333336,91603698.27777778,11210820
광진구,자양3동,218007803.88235292,162623610.88235295,55384193.0,35500734.11764706,36399462.35294118,31342031.23529412,27294029.411764707,32087353.76470588,33454384.529411763,21929808.47058824,4008553.588235294,17128166.470588237,51481113.11764706,45425613.4117647,77539166.52941176,22425190.76470588,406814.3529411765,9509484.470588235,45758786.47058824,74056959.8235294,42785643.294117644,29520261.647058822,11050660
은평구,증산동,215839132.1111111,180504337.3611111,35334794.75,38705121.55555555,38007169.16666666,30215604.83333333,41076267.55555555,32500174.25,22258519.944444444,13076274.805555556,2231399.583333333,38367034.86111111,51435395.333333336,53708853.277777776,58705441.472222224,11391007.583333334,468351.3888888889,8892860.055555556,23868921.30555556,45564004.55555555,52773936.44444445,67148589.8611111,11120670
성동구,옥수동,214486540.8125,160478353.6875,54008187.125,32027018.125,32441276.8125,31033685.5,31451991.625,33524381.625,32398726.125,21609461.0,4575397.0,11514117.75,46475964.6875,45174938.9375,78644666.6875,28101455.75,576157.5,14790358.75,44742339.875,70436113.625,44093824.3125,23525384.9375,11040730
구로구,신도림동,213974926.66666663,173593849.2222222,40381077.44444445,27604462.222222224,37193445.66666666,33972913.666666664,33530655.666666668,41292372.0,25462196.0,14918881.444444444,9535430.0,14618890.0,63579880.55555555,32457952.444444444,62102796.11111111,31679977.55555556,605723.4444444445,11758804.333333334,23031794.444444444,30870943.33333333,46216576.0,76128797.33333333,11170510
영등포구,도림동,213321649.5121951,168620342.85365853,44701306.65853658,29835172.48780488,55816024.19512195,27068964.756097563,24511889.390243903,31388292.024390243,28672456.756097563,16028849.902439024,3920922.8048780486,21435056.609756097,53787009.63414634,59678895.31707317,56895333.146341465,17604432.0,398799.6097560976,13067122.43902439,32670958.85365854,45250541.0,45591991.853658535,69745453.14634146,11190750
은평구,역촌동,212736186.17647055,159418863.15686274,53317323.01960784,33036733.1372549,32559147.039215688,28899446.74509804,29990290.92156863,34933245.313725494,32977879.92156863,20339443.098039217,10842516.039215686,22326897.74509804,40641147.03921568,41650219.4509804,67425831.68627451,29849574.215686277,1212543.6470588236,19027697.29411765,34747849.88235294,51256574.803921565,52224008.8627451,46326470.23529412,11120740
종로구,숭인2동,210892552.51612905,126745143.38709678,84147409.12903225,24345433.032258064,26131858.096774194,26847254.41935484,23277305.870967746,26143291.967741936,37865259.22580645,46282149.90322581,9460916.0,16661047.870967742,55433245.64516129,59704034.70967742,52410519.22580645,17222789.06451613,1681225.0,18051753.29032258,30678476.612903222,26252008.41935484,34864410.0,76802840.87096775,11010710
중랑구,상봉1동,208244134.2285714,159832097.91428572,48412036.31428572,36299783.02857143,35649877.4,28205089.17142857,27029494.57142857,32647853.742857143,32959715.257142857,15452321.057142856,4167196.257142857,33091394.514285717,57045596.17142857,47058664.82857143,50893282.17142857,15988000.285714284,754038.0571428571,9345025.542857142,22492715.17142857,41460227.342857145,46978505.8,62436494.942857146,11070590
성동구,송정동,206598568.0,161439900.6470588,45158667.35294118,33081004.647058822,34413788.88235294,26815241.647058822,32593718.05882353,34536147.4117647,27808054.647058822,17350612.70588235,7211926.529411765,18952223.17647059,64008123.88235294,36257224.52941176,62791610.94117648,17377458.94117647,505757.4705882353,15350170.0,27312914.0,30456708.70588235,40129546.294117644,67366312.76470588,11040690
영등포구,신길3동,206472940.32142857,142547545.5,63925394.821428575,30655327.535714287,34555084.0,23139339.75,24523291.285714287,29674502.92857143,38440932.10714286,25484462.714285716,6532511.071428572,33946683.25,44119551.21428572,51676329.03571428,54869127.71428572,15328738.035714284,902034.9285714284,10323962.67857143,27092585.89285714,44355713.96428572,53640401.21428572,64944638.10714286,11190650
광진구,자양2동,205413905.37096772,149193161.83870968,56220743.53225806,30899867.79032258,32423341.98387097,26696047.19354839,27963807.112903222,31210097.75806452,32972942.532258064,23247801.0,8312215.774193549,16800248.5,41502110.30645161,36556576.77419355,73862208.40322581,28380545.612903222,886143.2903225806,15364600.177419355,38061025.22580645,50182316.12903226,46653130.48387097,40088143.951612905,11050650
성동구,왕십리2동,204792106.5,154739954.7857143,50052151.71428572,31488919.285714287,28856124.25,29876008.535714287,28178394.42857143,36340508.28571428,29579063.25,20473088.464285716,2380196.821428572,18724285.035714287,49613459.28571428,45709647.60714286,71047319.42857143,17317198.32142857,646786.75,14375895.857142856,25547071.67857143,30144647.39285714,56857164.35714286,57747624.64285714,11040520
성북구,정릉4동,203704390.03846157,148778821.6153846,54925568.42307692,28432672.53846154,31460658.884615384,25292665.0,28339203.615384616,35253621.57692308,34295646.692307696,20629921.730769232,7763957.846153846,18077466.153846152,46097248.65384615,45187897.73076923,67559090.88461539,19018728.769230768,1718786.4615384615,18694201.423076924,25021893.03846154,43322779.692307696,48942007.57692308,58864131.57692308,11080650
은평구,구산동,201876017.30357143,152931448.44642857,48944568.85714286,27030903.60714286,35383840.60714286,28320706.26785714,28968253.25,33227744.714285716,30742196.14285714,18202372.714285716,10992743.482142856,20251189.01785714,40697217.321428575,47250118.92857143,57350347.75,25334400.80357143,1893546.125,18789922.94642857,29164897.910714287,49756068.625,45986543.0,42001687.96428572,11120570
관악구,난향동,198317506.2,151652021.4,46665484.8,35303379.0,35044115.2,25150206.8,25718599.0,30435721.4,27318779.0,19346705.8,2247004.4,26103653.6,39849721.0,46770063.6,54633670.4,28713393.2,494946.4,7339104.8,22389706.4,56333592.2,60476121.6,36867255.2,11210710
동작구,노량진2동,196525858.1818182,154767605.0,41758253.18181818,33809160.0,32042583.318181816,28794087.545454547,29066503.272727277,31055270.863636363,28721333.59090909,13036919.590909092,7837766.909090909,24852872.818181816,57108493.40909091,29207952.63636364,53578003.90909091,23940768.5,345114.86363636365,20427899.13636364,31920798.181818184,28232892.545454547,40308769.45454545,51590006.04545455,11200520
광진구,중곡4동,193426434.9814815,135050538.35185185,58375896.62962963,26438009.388888888,28242611.759259257,27517154.48148148,25846720.55555556,27006042.166666668,33807427.38888889,24568469.240740743,3560062.074074074,12517840.703703703,47300665.75925926,46630612.96296296,66441516.7037037,16975736.777777776,330699.94444444444,10555459.111111112,28976115.5,33312581.12962963,51117122.94444445,61046898.12962963,11050580
성북구,장위1동,184464064.8846154,129042555.6923077,55421509.192307696,23571290.230769232,26036888.653846152,24533066.884615384,25170888.884615384,29730421.03846154,32082641.769230768,23338867.423076924,16564825.576923076,12900958.576923076,34619332.5,26907448.423076924,63883264.807692304,29588235.0,920935.8846153846,17614320.307692308,31996178.03846154,47463048.73076923,45548056.26923077,32182192.307692308,11080760
관악구,서림동,183138425.1276596,133929417.63829789,49209007.4893617,26982949.936170213,28029097.40425532,25034660.78723404,25922266.31914893,27960443.19148936,28703857.04255319,20505150.44680851,13705151.489361702,19655441.34042553,35041464.872340426,29946452.44680851,60611764.5319149,24178150.44680851,613090.5106382979,25563549.872340426,38482031.65957447,39393324.38297872,38085657.74468085,34771306.319148935,11210660
서초구,반포1동,178260314.6,138416445.4,39843869.2,24085782.2,28782701.066666663,25518142.266666666,32816179.866666667,27213640.0,25870906.1,13972963.1,16983556.166666668,9949652.1,31088972.466666665,29456102.9,50763812.766666666,40018218.2,528259.9,23864251.633333333,48825972.333333336,32733024.7,28064596.766666666,12624596.733333332,11220570
강북구,번3동,177687688.83333334,129259559.0,48428129.833333336,22549651.83333333,22136312.33333333,20140953.666666668,35965210.833333336,28467430.33333333,27306917.5,21121212.33333333,9801915.833333334,10332433.333333334,37491079.5,27784559.666666668,60292354.66666666,31985345.83333333,1136608.5,11034250.833333334,19432166.33333333,57846622.16666666,49256653.66666666,25921698.5,11090620
강북구,인수동,177113161.7,127837562.25,49275599.45,23265686.925,30427570.05,23828179.475,22258228.3,28057897.5,28081580.6,21194018.85,2680644.4,15651696.175,51669080.6,43128045.475,52796129.85,11187565.2,268518.0,7011631.8,20554792.3,36729828.275,42736658.275,47629397.325,11090750
광진구,구의2동,176029933.3846154,133962269.3076923,42067664.07692308,30541114.384615384,20440994.846153848,29988762.846153848,21522849.615384616,31468547.615384616,22887997.07692308,19179667.0,6293282.0,15029852.692307692,32009556.230769232,36993277.461538464,67955095.38461539,17748869.615384616,201934.2307692308,10652652.692307692,30072192.153846152,39503271.538461536,39472943.07692308,32803296.769230768,11050610
