"동별","산업대분류별","구분별","항목","단위","2023 년",
"서림동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","5",
"서림동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","76",
"서림동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","45",
"서림동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","37",
"서림동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"서림동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","66",
"서림동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","34",
"서림동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","45",
"서림동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","107",
"신사동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1917",
"신사동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","704",
"신사동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","2373",
"신사동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2125",
"신사동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"신사동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"신사동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","121",
"신사동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4",
"신사동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"신사동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","129",
"신사동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","505",
"신사동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","168",
"신사동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","255",
"신사동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","58",
"신사동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","10",
"신사동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","125",
"신사동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","55",
"신사동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","49",
"신사동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"신사동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","59",
"신사동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","58",
"신사동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","61",
"신사동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","257",
"신림동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2242",
"신림동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","893",
"신림동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","3149",
"신림동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2775",
"신림동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"신림동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"신림동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","56",
"신림동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"신림동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"신림동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","69",
"신림동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","488",
"신림동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","81",
"신림동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","629",
"신림동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","87",
"신림동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","14",
"신림동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","211",
"신림동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","97",
"신림동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","42",
"신림동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"신림동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","47",
"신림동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","66",
"신림동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","119",
"신림동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","231",
"난향동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","749",
"난향동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","278",
"난향동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","1019",
"난향동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","1030",
"난향동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"난향동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"난향동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","30",
"난향동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"난향동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"난향동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","49",
"난향동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","214",
"난향동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","150",
"난향동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","43",
"난향동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","37",
"난향동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"난향동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","26",
"난향동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","20",
"난향동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","27",
"난향동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"난향동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","47",
"난향동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","34",
"난향동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","18",
"난향동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","49",
"조원동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2706",
"조원동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","841",
